id,reference,recherche_ref,type_bien,titre,ville,code_postal,date_publication,prix,surface,nb_pieces,meuble,adresse,latitude,longitude,jardin,contact.nom,contact.telephone,particulier,charges_mensuelles,nb_chambres,etage,description,lumineux,calme,contact.agence,exclusivite,photos,dpe,annee_construction,contact.email,surface_m2,terrasse,balcon,ascenseur,cave
42f98a93-7991-4203-9a36-beb19f785fd8,AN-5IHET29Z,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,2026-08-17,317837,238,1,,96 quai de la Loire,,,,Karim Girard,0776484836,True,,4,,"Chalet atypique de 238 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,E,,karim.girard18@example.com,,,,,
cfd08ae3-d68f-433a-a637-634ae93c5edc,AN-U0I22G8K,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,2025-10-11,223853,231,7,True,,,,,,0245746225,,261.51,,,"Chalet spacieux de 231 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,D,,contact80@example.com,,,,,
94beef70-a936-40a9-8933-a7385f43b2d8,AN-57PH225J,REC-H2W9FTUQ,Chalet,Chalet rénové à Annecy,Annecy,74000,2025-11-17T08:45:10,201624,244,5,,182 rue Jean Jaurès,45.86326,6.140359,,,0072006669,,263.52,,,"Chalet lumineux de 244 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,True,,,,,,,,,
9e1d8357-91b2-493d-b0c1-c4c43149f944,AN-5QMH1673,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,03-19-2025,218012,359,1,False,120 quai de la Loire,,,,Claire Dubois,0289070798,,,,,"Chalet spacieux de 359 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,True,https://exemple-images.test/AN-5QMH1673/1.jpg; https://exemple-images.test/AN-5QMH1673/2.jpg; https://exemple-images.test/AN-5QMH1673/3.jpg,G,,,,,,,
253556d7-3a87-40f0-a765-3fca5998310d,AN-BCMPUTU5,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,2024-12-12T19:38:10,322804,341,,False,32 rue Pasteur,45.942061,6.164678,,Marie Bernard,,,,1,2,,,,Century Habitat,False,,E,,,,,,,
fc316362-cb6a-4588-a10a-e7c3d2d54384,AN-L0ZZHB9I,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,2025-07-06T18:18:10,238619,252,3,False,,45.870025,6.151724,,Jean Dubois,,,,,,,,,,,https://exemple-images.test/AN-L0ZZHB9I/1.jpg; https://exemple-images.test/AN-L0ZZHB9I/2.jpg; https://exemple-images.test/AN-L0ZZHB9I/3.jpg,A,2001,,,,,,
bd79039e-a0f4-4653-bd39-70e56aa8bffa,AN-03T3TWKA,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,1786923850,320913 €,289,5,False,,,,,Luc Dubois,0861395212,,,3,3,"Chalet spacieux de 289 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,False,,G,,luc.dubois24@example.com,,,,,
e56255c0-9108-4e60-b1df-f1b2b9b08fbb,AN-RXRIVN20,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,05-06-2025,249807,282,3,,,,,,,0924669854,,156.67,,,"Chalet charmant de 282 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,,,,,,
e553ab4c-5a5a-481c-a9c7-501afa53bf29,AN-0MJWAR2Q,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,15/11/2025,261952,321,6,,,,,,,0135352287,,,2,,"Chalet rénové de 321 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,A,,contact62@example.com,,,,,
9f94bd50-d008-4519-a8e7-242bee735b1a,AN-O72KFZ7E,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,2025-09-22,181586,369,5,,,45.927835,6.101139,,,0453000893,,399.49,2,,"Chalet à rafraîchir de 369 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,https://exemple-images.test/AN-O72KFZ7E/1.jpg; https://exemple-images.test/AN-O72KFZ7E/2.jpg; https://exemple-images.test/AN-O72KFZ7E/3.jpg; https://exemple-images.test/AN-O72KFZ7E/4.jpg,,,,,,,,
4bb5f6ee-11a9-4b42-b892-ce01be45b7ba,AN-W3OYKPHQ,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,28/04/2025,274365,362,1,False,32 rue du Commerce,,,,Sophie Roche,0514969262,,,4,,"Chalet au calme de 362 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,E,,sophie.roche54@example.com,,,,,
424e1600-4d9d-42fd-aa09-c9ddf6ecd246,AN-NXYQOORN,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,2026-06-27T13:41:10,324552,353,,,,45.94263,6.144953,,Ahmed Girard,0441697154,,195.8,,,"Chalet avec vue dégagée de 353 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-NXYQOORN/1.jpg,D,,,,,,,
db6b8e35-5683-4128-845d-b7637bee3fad,AN-8D59PTH5,REC-H2W9FTUQ,Chalet,Chalet à rafraîchir à Annecy,Annecy,74000,2026-01-01,225011,,1,False,127 place de la Mairie,,,,Ahmed Faure,0157156489,,,,2,"Chalet avec vue dégagée de 346 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,G,,ahmed.faure27@example.com,346,,,,
04bf71e2-c777-4b3f-b1bc-7207e8e08560,AN-E8EYUWPS,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,16/03/2025,163869,336,7,,,45.856429,6.094158,,Marc Fontaine,0423459258,,,,,"Chalet rénové de 336 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,A,,marc.fontaine34@example.com,,,,,
8cc98cae-d9e7-4fab-9a06-e15a3f2a00c9,AN-TL2DR84Q,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,02-01-2026,278713,311,8,True,49 rue Pasteur,,,,,0996118195,,,,,"Chalet avec vue dégagée de 311 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,E,,contact12@example.com,,,,,
5089d8e6-16c4-46b2-8900-ebf6e55069fd,AN-WR3GXWOR,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,2026-04-28T09:32:10,290504 €,251,1,,26 rue Jean Jaurès,45.860841,6.080359,,Claire Girard,,,,3,,"Chalet rénové de 251 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,E,,,,,,,
2bcc6cc6-7dab-4f38-93fa-030de104cb3b,AN-5RJURWAR,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,11-20-2024,221796,304,6,,,45.929737,6.150971,,Sophie Perrin,0897867217,True,,1,,"Chalet charmant de 304 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,ImmoPlus,,,,,sophie.perrin99@example.com,,,,,
5d029004-acb6-474d-b933-3ffa6bb0b16c,AN-AAGVIXUI,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,20 février 2025,197242,259,4,True,,,,,,0884981935,,,0,,"Chalet de standing de 259 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,F,,contact31@example.com,,,,,
b6236f92-9f31-4663-8573-fec65a3a2d65,AN-HX4UZ1FY,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,2026-08-22,299327,305,6,False,,,,,Marie Lefevre,0971975005,,,,2,"Chalet en excellent état de 305 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-HX4UZ1FY/1.jpg; https://exemple-images.test/AN-HX4UZ1FY/2.jpg; https://exemple-images.test/AN-HX4UZ1FY/3.jpg; https://exemple-images.test/AN-HX4UZ1FY/4.jpg; https://exemple-images.test/AN-HX4UZ1FY/5.jpg,E,1859,marie.lefevre17@example.com,,,,,
4f487509-75bf-45a4-b437-574bb43e4053,AN-5ETUVEUV,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,8 septembre 2025,267103 €,252,,False,3 rue Jean Jaurès,,,,Karim Martin,0318368388,,,,1,,,,ImmoPlus,,,C,,,,,,,
ef889935-bf04-48a1-860d-737a4c0936f2,AN-KVVH5XLZ,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,04-21-2026,256065,239,7,,,45.934719,6.092042,,Julie Girard,0243011958,True,141.67,,,"Chalet lumineux de 239 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,E,,,,,,,
5a38fae7-7ebe-41ce-8421-3ee4b9a2ffca,AN-G7C1BHYA,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,1768961290,271500,360,3,,156 rue Jean Jaurès,45.868274,6.176166,,,0320088060,,,,,"Chalet à rafraîchir de 360 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,E,,contact91@example.com,,,,,
9694ce2e-31b9-4faa-8b33-959a0f7cd1fd,AN-5M9HPOJ1,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,2024-12-06T01:30:10,250515,282,,,,45.880261,6.122675,,Sophie Faure,,,212.89,,,,,,ImmoPlus,,,A,,,,,,,
6f7114fb-af48-4c40-a3ff-3d7b14510843,AN-V9FUAWAE,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,16/02/2025,325400,364,,,107 avenue des Champs,45.863561,6.09174,,Ahmed Bernard,0582422441,,,,,"Chalet rénové de 364 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,,https://exemple-images.test/AN-V9FUAWAE/1.jpg; https://exemple-images.test/AN-V9FUAWAE/2.jpg,B,1856,,,,,,
279d2900-7656-4a27-8e16-c0d785a63a5a,AN-1878OBLL,REC-H2W9FTUQ,Chalet,Chalet à rafraîchir à Annecy,Annecy,74000,2026-07-22T16:11:10,259398,335,7,,,,,,,0093192430,True,,,,"Chalet à rafraîchir de 335 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,,https://exemple-images.test/AN-1878OBLL/1.jpg,E,1959,contact28@example.com,,,,,
e6fd92f8-a147-4d2e-8319-596d3dd4df63,AN-P8QJJ50F,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,01/08/2025,200487,353,5,,129 rue Jean Jaurès,,,,Karim Roche,0813611197,,,1,,"Chalet à rafraîchir de 353 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,F,,karim.roche92@example.com,,,,,
b42d9222-e7f7-410a-8477-cf5fd43af53e,AN-6CTI1ID8,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,13 juin 2025,314777,258,4,,,,,,,,,372.82,,,,,,,False,https://exemple-images.test/AN-6CTI1ID8/1.jpg,D,,contact38@example.com,,,,,
a7476459-eadc-4283-9498-653808e6eff8,AN-7FANUKVA,REC-H2W9FTUQ,Chalet,Chalet à rafraîchir à Annecy,Annecy,74000,1785958630,183790,327,1,,,,,,Claire Roche,0027231877,,,,,"Chalet charmant de 327 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,C,,,,,,,
a5054dc0-8205-4720-82bb-a4399d25ce9a,AN-SWLNKZEF,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,20 septembre 2024,242545,300,8,,,,,,Nadia Perrin,0280094324,,308.48,,5,"Chalet rénové de 300 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,C,,,,,,,
5de97d65-8ea4-44e1-93fe-801277549609,AN-QJVWX74W,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,1753917370,233098,320,2,,70 place de la Mairie,45.879622,6.085273,,,0469882349,,,3,4,"Chalet spacieux de 320 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,C,1881,,,,,,
b226fa7e-2cdf-44ff-8153-dd1ee4b1338d,AN-0FPN6CE8,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,2026-04-27T07:04:10,258973,306,5,,,45.854065,6.100271,,Nadia Perrin,0282327116,,,0,,"Chalet de standing de 306 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,E,,nadia.perrin52@example.com,,,,,
806615c9-f3c0-43df-abe0-9ceb10c62251,AN-N9YGCJ2O,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,11 juillet 2026,315055,315,7,,192 rue du Commerce,45.896405,6.161446,,Karim Roche,,,,0,,"Chalet lumineux de 315 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-N9YGCJ2O/1.jpg; https://exemple-images.test/AN-N9YGCJ2O/2.jpg,,,,,,,,
6051ede4-a202-4598-87da-59efcf0d4dcc,AN-F2DS86NL,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,2025-02-15T02:37:10,248628,340,,,,45.948852,6.143184,,Sophie Girard,0992134970,,,,0,"Chalet rénové de 340 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,G,,,,,,,
8bbfb52f-9467-496c-9c64-f117e8176d1f,AN-PYUSY2V3,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,19 avril 2026,197012,238,,True,,,,,Marc Roche,0068156195,True,147.85,2,,"Chalet lumineux de 238 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-PYUSY2V3/1.jpg; https://exemple-images.test/AN-PYUSY2V3/2.jpg; https://exemple-images.test/AN-PYUSY2V3/3.jpg; https://exemple-images.test/AN-PYUSY2V3/4.jpg,B,,marc.roche6@example.com,,,,,
4fdb80d6-bc7e-4a87-bf27-dbdc0da96193,AN-Y56LVW3F,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,1757043610,206888 €,278,4,,,45.896013,6.093587,,,0328327092,,,0,,"Chalet lumineux de 278 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,,,contact43@example.com,,,,,
1750a585-fcef-4455-9a22-a42a0642d4ea,AN-7TR0C5IO,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,12/11/2025,229397,352,1,,,,,,Claire Fontaine,,,,5,,"Chalet en excellent état de 352 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,D,,claire.fontaine11@example.com,,,,,
3d6e3c5e-f0f5-4363-8089-b1d0e94e729f,AN-5CBJU1PZ,REC-H2W9FTUQ,Chalet,Chalet rénové à Annecy,Annecy,74000,2026-08-07T13:13:10,293440,285,3,,,45.918521,6.114856,,Marc Perrin,0813196663,,,4,3,"Chalet à rafraîchir de 285 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,True,,E,1885,marc.perrin83@example.com,,,,,
6348d6fe-3cbe-4148-9c30-d994788c169a,AN-YKCKAM2X,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,2025-01-18,183463,249,3,True,52 quai de la Loire,45.850071,6.088142,,Marie Lefevre,0782598618,,,,dernier étage,"Chalet atypique de 249 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,B,,,,,,,
3651dfdd-cc18-4029-b431-e0e3702a0ccf,AN-I9VF9159,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,2026-07-28T18:36:10,188411,353,,True,,,,,,0970198101,,,5,dernier étage,"Chalet de standing de 353 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,,,contact55@example.com,,,,,
1dceeae6-c7ef-4f8a-96c2-27113510092e,AN-UXZEWGY9,REC-H2W9FTUQ,Chalet,Chalet à rafraîchir à Annecy,Annecy,74000,5 décembre 2025,222391,304,7,,6 rue Pasteur,45.909241,6.16382,,Sophie Roche,,,,1,,"Chalet au calme de 304 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,G,,,,,,,
2dad8aca-af34-4348-9dd8-400e7f168d13,AN-6P6CIF7D,REC-H2W9FTUQ,Chalet,Chalet à rafraîchir à Annecy,Annecy,74000,1741849630,182285,287,,,135 rue Victor Hugo,45.86032,6.170582,,,0098168248,,,0,1,"Chalet lumineux de 287 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Nid Doré,False,https://exemple-images.test/AN-6P6CIF7D/1.jpg; https://exemple-images.test/AN-6P6CIF7D/2.jpg; https://exemple-images.test/AN-6P6CIF7D/3.jpg; https://exemple-images.test/AN-6P6CIF7D/4.jpg,G,,contact91@example.com,,,,,
6d3c2d82-e84e-4380-8f43-966054636554,AN-HUIHBC1C,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,08/03/2025,234496,,,,,45.864498,6.079611,,,0955736100,,,2,4,"Chalet atypique de 335 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Clé en Main Immo,,,B,,,335,,,,
c757a465-bf48-4359-8b24-13be8e7a0e32,AN-AIUM7OEQ,REC-H2W9FTUQ,Chalet,Chalet en excellent état à Annecy,Annecy,74000,1725604450,251734,335,3,,,,,,,0104643863,True,,4,,"Chalet en excellent état de 335 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,B,,,,,,,
654902e2-2373-4837-b7c8-607cef0313dd,AN-I5TX4SKO,REC-H2W9FTUQ,Chalet,Chalet rénové à Annecy,Annecy,74000,3 septembre 2024,294055,264,7,,116 rue Victor Hugo,45.902305,6.104451,,Nadia Girard,,,,,dernier étage,"Chalet rénové de 264 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,False,,,1909,nadia.girard65@example.com,,,,,
943c7bcb-d5bf-4de2-8d8b-2134e4b58c33,AN-DMD874J2,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,19/10/2025,310043,369,3,,185 boulevard Gambetta,,,,Karim Fontaine,0631530777,True,276.83,,,"Chalet rénové de 369 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,,G,,,,,,,
99475053-46b3-41be-8308-a03f9f8755db,AN-GVJSILQN,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,07/02/2025,276800,,4,,,,,,Marie Martin,0806435691,,,5,,"Chalet charmant de 343 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-GVJSILQN/1.jpg; https://exemple-images.test/AN-GVJSILQN/2.jpg; https://exemple-images.test/AN-GVJSILQN/3.jpg; https://exemple-images.test/AN-GVJSILQN/4.jpg,G,,marie.martin90@example.com,343,,,,
e3dd1967-fbee-4e00-93eb-fad233e49364,AN-UQSK7CRS,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,08-03-2026,174069,334,5,True,127 place de la Mairie,,,,,0854191160,,,3,2,"Chalet charmant de 334 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,False,,G,,contact96@example.com,,,,,
034920a8-83d9-4fe9-8bbd-2be512dcfef1,AN-7OSMWNX3,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,2025-08-18T06:47:10,251046,329,7,False,,,,,Nadia Martin,0335025391,,,4,,"Chalet lumineux de 329 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,,G,1979,nadia.martin81@example.com,,,,,
1c2c8b14-e74f-4745-96aa-1d9d2815c2c2,AN-G3T36TUR,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,22 juin 2026,323872,262,,True,153 impasse des Lilas,,,,,0670491358,,,,,"Chalet avec vue dégagée de 262 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,True,,F,1947,,,,,,
5721e85d-af86-4b67-9d16-227492a5f463,AN-KVB153EO,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,2026-01-04,220160,,4,,,,,,Jean Bernard,,,,1,,"Chalet lumineux de 243 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,True,https://exemple-images.test/AN-KVB153EO/1.jpg; https://exemple-images.test/AN-KVB153EO/2.jpg; https://exemple-images.test/AN-KVB153EO/3.jpg; https://exemple-images.test/AN-KVB153EO/4.jpg; https://exemple-images.test/AN-KVB153EO/5.jpg,E,,,243,,,,
bd7c08ff-b331-494e-89b1-d0b72872c1da,AN-EECSRPKA,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,07-08-2025,167532 €,311,1,,,45.875831,6.080885,,Sophie Perrin,0869341716,,392.44,,,"Chalet avec vue dégagée de 311 m² situé à Annecy. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Provence Immobilier,,,E,,,,,,,
9bcbffe9-12b1-495c-ab5d-39c181996e55,AN-JQ7JI84F,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,03-15-2026,280441,295,,False,92 place de la Mairie,,,,,0426459473,,,,dernier étage,,,,ImmoPlus,True,,E,,,,,,,
19f85744-d11d-44f3-8519-80026fcb02e0,AN-6QONIEPY,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,08/03/2025,306896,272,4,,,45.885468,6.152648,,,0675000563,,,3,2,,,,Provence Immobilier,,,,,contact23@example.com,,,,,
57fc568f-180a-4b71-adfa-ddac1b5b3c3e,AN-8130C44W,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,10-02-2024,242769,231,8,True,,45.881172,6.152763,,,0794677042,True,,1,RDC,"Chalet atypique de 231 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Toit & Vous,,https://exemple-images.test/AN-8130C44W/1.jpg; https://exemple-images.test/AN-8130C44W/2.jpg; https://exemple-images.test/AN-8130C44W/3.jpg; https://exemple-images.test/AN-8130C44W/4.jpg; https://exemple-images.test/AN-8130C44W/5.jpg,,,,,,,,
da24751c-dc46-40dd-83e4-9b8df78f57c3,AN-1ZBRD5XE,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,1747491970,261332,,1,,,,,,Nadia Dubois,0836426761,True,,,3,"Chalet avec vue dégagée de 314 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-1ZBRD5XE/1.jpg; https://exemple-images.test/AN-1ZBRD5XE/2.jpg; https://exemple-images.test/AN-1ZBRD5XE/3.jpg; https://exemple-images.test/AN-1ZBRD5XE/4.jpg,,,nadia.dubois30@example.com,314,,,,
b8bd6b1b-171c-4871-b4c8-1286a3537878,AN-4LAVZK4K,REC-H2W9FTUQ,Chalet,Chalet atypique à Annecy,Annecy,74000,1778972770,197822 €,323,1,,28 rue Jean Jaurès,,,,,0820110256,,,,,,,,,,,,1904,,,,,,
cac09e96-8f25-42aa-94ec-5e1117c5b0b4,AN-OSPMZH4S,REC-H2W9FTUQ,Chalet,Chalet au calme à Annecy,Annecy,74000,2025-01-16T23:05:10,215875,352,8,,40 rue du Commerce,,,,,0841311008,True,,,,"Chalet spacieux de 352 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,,,https://exemple-images.test/AN-OSPMZH4S/1.jpg; https://exemple-images.test/AN-OSPMZH4S/2.jpg,,,,,,,,
256a7cfa-9d12-4fff-99a7-62a343878659,AN-6POXNOFY,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,2025-07-01T07:55:10,185048,279,,False,70 rue du Commerce,45.902512,6.158338,,,,,,,,,,,,,,B,,,,,,,
4c80e4a8-6191-4344-8fda-a72ac97f3bf3,AN-SJRHGJB7,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,23 mars 2025,266290,339,3,,,,,,Karim Lefevre,0508003549,,,,,,,,,,,C,,,,,,,
254a053b-e0c2-401e-8ca7-3b131074e3f8,AN-FSFMFAUD,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,2025-01-08,277616,305,,,,45.890586,6.135413,,Nadia Lefevre,0765075558,,,,,,,,Century Habitat,,,B,,,,,,,
aa118f68-2bec-4494-8e8e-49a5fde4d90b,AN-D1EAXSH9,REC-H2W9FTUQ,Chalet,Chalet de standing à Annecy,Annecy,74000,1784113690,250006,333,1,,37 quai de la Loire,,,,Ahmed Lefevre,,True,,2,,"Chalet avec vue dégagée de 333 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",,,,,,G,,ahmed.lefevre66@example.com,,,,,
d10aa00e-bf52-4d5b-9e1e-9a3a728a89ee,AN-6PR6CGK2,REC-H2W9FTUQ,Chalet,Chalet spacieux à Annecy,Annecy,74000,18/04/2025,259754,312,4,,,45.896542,6.112038,,,0657695019,,,,,"Chalet spacieux de 312 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Nid Doré,False,https://exemple-images.test/AN-6PR6CGK2/1.jpg,G,1980,,,,,,
4a78a9a4-f076-4715-bc42-31e053be1ed8,AN-GIE33ORE,REC-H2W9FTUQ,Chalet,Chalet charmant à Annecy,Annecy,74000,06/10/2024,270444,329,8,,,,,,Sophie Girard,0496403467,,,,,"Chalet spacieux de 329 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,ImmoPlus,True,,F,,sophie.girard60@example.com,,,,,
dca8a2b5-6847-4d51-b768-aa8f57f5caf5,AN-YI3NQA58,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,2024-11-26,291654,347,1,True,,,,,Claire Martin,,,,,5,"Chalet au calme de 347 m² situé à Annecy. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",,,Century Habitat,True,,C,,claire.martin66@example.com,,,,,
9b0f7c29-02ab-49fb-9241-1413e907e92b,AN-YJ9ZCDFG,REC-H2W9FTUQ,Chalet,Chalet lumineux à Annecy,Annecy,74000,10-01-2025,311366,233,,True,,,,,Sophie Moreau,0809265650,,,3,,,,,Century Habitat,False,,D,,,,,,,
