id,reference,estate_type,price,construction_date,latitude,longitude,floor,nb_rooms,nb_bedrooms,nb_bathrooms,nb_toilets,nb_swimming_pool,has_garden,nb_balcony,nb_terrace,is_climatised,energetic_score,surface,land_surface,has_cellar,has_view,is_quiet,is_bright,has_garage,has_elevator,has_chimney,parking_spaces,has_separate_kitchen,needs_renovation,town,street,street_number,postal_code,information,price_eur,construction_year,dpe,recherche_ref,title,date_publication,charges_mensuelles,is_particulier,is_exclusive,is_furnished,contact_name,contact_phone,contact_email,contact_agency,photos
002679fe-6ee4-4a1b-9a59-ed6972adaed9,AN-W8CWCUAD,Château,96.5,1879-01-01,43.570438,1.477592,last floor,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,297.0,NULL,False,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château en excellent état de 297 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",96488,1879,NULL,REC-XV8PS237,Château rénové à Toulouse,2025-03-10,NULL,True,NULL,NULL,Karim Girard,0367658860,karim.girard93@example.com,NULL,NULL
cda57d04-3472-4d6f-aa63-55f1516fc396,AN-JRKO9I0R,Château,92.9,NULL,43.602207,1.410991,NULL,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,310.0,NULL,True,False,False,True,False,False,False,1,False,False,Toulouse,quai de la Loire,56,31000,"Château au calme de 310 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",92945,NULL,B,REC-XV8PS237,Château lumineux à Toulouse,2025-05-06,NULL,False,False,True,NULL,NULL,NULL,NULL,NULL
9d6e780f-43c6-4f24-9333-3dde2171cb20,AN-WBO7131Y,Château,100.1,1895-01-01,NULL,NULL,NULL,2,1,NULL,NULL,NULL,False,0,0,False,NULL,200.0,NULL,False,False,False,True,False,False,False,0,False,False,Toulouse,rue Jean Jaurès,21,31000,"Château lumineux de 200 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",100131,1895,NULL,REC-XV8PS237,Château de standing à Toulouse,2025-02-26,112.95,False,True,NULL,NULL,0732975661,NULL,ImmoPlus,NULL
1d6f6252-a2d8-4b96-8037-b9f1225a745e,AN-Y2WNVFZ1,Château,95.2,NULL,43.616585,1.475527,4,2,3,NULL,NULL,NULL,False,0,0,False,NULL,266.0,NULL,True,False,False,True,False,False,False,1,False,False,Toulouse,NULL,NULL,31000,"Château de standing de 266 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",95226,NULL,B,REC-XV8PS237,Château rénové à Toulouse,2026-05-17,NULL,False,NULL,False,NULL,0849707782,NULL,NULL,NULL
a10d74f4-eda9-4dec-b20b-bc8ee7bd82af,AN-GV1JGDM5,Château,114.0,NULL,43.60282,1.407805,NULL,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,291.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château lumineux de 291 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",113989,NULL,B,REC-XV8PS237,Château à rafraîchir à Toulouse,2025-08-30,333.3,True,NULL,NULL,Marc Roche,0513023866,NULL,NULL,NULL
4a42d7b0-7453-4334-8c57-e8f177f0de68,AN-6XBQZHN0,Château,96.1,2017-01-01,NULL,NULL,NULL,3,3,NULL,NULL,NULL,False,0,0,False,NULL,252.0,NULL,True,False,False,False,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,NULL,96143,2017,A,REC-XV8PS237,Château de standing à Toulouse,2025-01-28,NULL,False,NULL,NULL,Marie Roche,NULL,marie.roche80@example.com,NULL,NULL
84d9b080-5296-4c5c-8256-b4390462ee3a,AN-5OJWPG1C,Château,133.1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,245.0,NULL,False,False,False,True,False,False,False,0,False,True,Toulouse,avenue des Champs,179,31000,"Château charmant de 245 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",133147,NULL,B,REC-XV8PS237,Château spacieux à Toulouse,2026-07-23,NULL,True,NULL,True,NULL,0934949217,contact47@example.com,NULL,https://exemple-images.test/AN-5OJWPG1C/1.jpg;https://exemple-images.test/AN-5OJWPG1C/2.jpg;https://exemple-images.test/AN-5OJWPG1C/3.jpg;https://exemple-images.test/AN-5OJWPG1C/4.jpg
2ac2a926-9378-4952-b4b6-b3ed326b4819,AN-OPVZDFFP,Château,71.0,NULL,43.645337,1.428864,NULL,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,187.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château rénové de 187 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",70964,NULL,A,REC-XV8PS237,Château de standing à Toulouse,2024-12-20,NULL,False,False,NULL,NULL,0428698913,NULL,NULL,NULL
cc286b7f-a2a8-4e1b-83dc-3d6ef8d86dd2,AN-BLG0AZPE,Château,124.7,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,False,0,0,False,NULL,320.0,NULL,False,False,False,True,False,False,False,0,False,False,Toulouse,place de la Mairie,107,31000,"Château spacieux de 320 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",124697,NULL,B,REC-XV8PS237,Château lumineux à Toulouse,2025-10-11,NULL,False,NULL,NULL,Marc Bernard,0687684137,NULL,NULL,NULL
a32bd4d7-76d3-4572-bf80-2486db278a9a,AN-IVAZHTX1,Château,76.0,1862-01-01,NULL,NULL,NULL,1,0,NULL,NULL,NULL,False,0,0,False,NULL,185.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,boulevard Gambetta,84,31000,"Château au calme de 185 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",75957,1862,NULL,REC-XV8PS237,Château à rafraîchir à Toulouse,2025-10-11,292.55,True,NULL,NULL,Nadia Bernard,0690073181,NULL,NULL,https://exemple-images.test/AN-IVAZHTX1/1.jpg
49df233d-d737-43bf-9e63-a6e4ed1f9e2a,AN-BC6WZF7S,Château,70.9,2013-01-01,43.648522,1.493171,0,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,313.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue Pasteur,200,31000,"Château charmant de 313 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",70920,2013,A,REC-XV8PS237,Château de standing à Toulouse,2025-08-13,NULL,False,False,NULL,Julie Lefevre,0959669235,julie.lefevre3@example.com,NULL,NULL
4846a2ce-979f-4f93-87c1-833dff6df756,AN-D643KZCA,Château,94.8,NULL,43.643328,1.437143,NULL,5,2,NULL,NULL,NULL,False,0,0,False,NULL,326.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château rénové de 326 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",94811,NULL,B,REC-XV8PS237,Château lumineux à Toulouse,2024-10-12,NULL,False,False,NULL,Ahmed Martin,0919707026,NULL,Nid Doré,https://exemple-images.test/AN-D643KZCA/1.jpg;https://exemple-images.test/AN-D643KZCA/2.jpg;https://exemple-images.test/AN-D643KZCA/3.jpg;https://exemple-images.test/AN-D643KZCA/4.jpg
1f943d70-ca74-49a5-83ea-4179cc5d549e,AN-YFECPW5K,Château,136.8,NULL,43.556656,1.468434,4,5,3,NULL,NULL,NULL,False,0,0,False,NULL,206.0,NULL,True,True,False,True,False,False,False,0,False,True,Toulouse,rue de la République,94,31000,"Château en excellent état de 206 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",136773,NULL,B,REC-XV8PS237,Château avec vue dégagée à Toulouse,2025-03-17,NULL,False,NULL,False,Sophie Dubois,NULL,NULL,Nid Doré,NULL
f5850fde-0596-4779-94bc-b04869008f2e,AN-561TKF72,Château,129.9,1850-01-01,NULL,NULL,3,4,3,NULL,NULL,NULL,False,0,0,False,NULL,192.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue Jean Jaurès,60,31000,"Château au calme de 192 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",129925,1850,B,REC-XV8PS237,Château atypique à Toulouse,2025-02-27,NULL,False,True,NULL,Sophie Martin,NULL,sophie.martin36@example.com,Nid Doré,NULL
fc263717-0f48-42af-8adb-4cd3272c8d09,AN-UQ7CMO3U,Château,87.5,NULL,43.594569,1.467772,NULL,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,309.0,NULL,False,False,False,True,False,False,False,1,False,False,Toulouse,NULL,NULL,31000,"Château charmant de 309 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",87516,NULL,A,REC-XV8PS237,Château rénové à Toulouse,2025-09-20,NULL,False,True,NULL,Nadia Dubois,0375997443,NULL,Century Habitat,NULL
8579917c-2e63-4cf4-bf16-7b20bbf8e1d4,AN-03HELIXD,Château,110.4,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,291.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château charmant de 291 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",110360,NULL,B,REC-XV8PS237,Château avec vue dégagée à Toulouse,2025-11-18,NULL,False,NULL,NULL,Marie Perrin,0334053260,marie.perrin19@example.com,NULL,NULL
2885556d-8e58-4826-81ba-b9d0e3ce1a05,AN-4AKZ3LYJ,Château,77.0,NULL,43.583605,1.474724,0,1,2,NULL,NULL,NULL,False,0,0,False,NULL,317.0,NULL,True,False,False,False,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château rénové de 317 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",76956,NULL,A,REC-XV8PS237,Château spacieux à Toulouse,2025-08-06,NULL,False,NULL,False,NULL,0393666186,NULL,Nid Doré,NULL
1f093970-537c-4b0a-8212-cefcff65cd17,AN-OVS29Y66,Château,83.2,NULL,43.586741,1.475943,4,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,282.0,NULL,True,True,False,True,False,False,False,0,False,True,Toulouse,rue Pasteur,138,31000,"Château avec vue dégagée de 282 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",83242,NULL,A,REC-XV8PS237,Château charmant à Toulouse,2025-04-17,NULL,False,True,NULL,NULL,NULL,NULL,Toit & Vous,NULL
b7d8d699-63ae-4537-a42a-6bc2b52dbb1d,AN-DH3LK91P,Château,119.9,1982-01-01,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,314.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,chemin des Vignes,188,31000,"Château avec vue dégagée de 314 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",119934,1982,A,REC-XV8PS237,Château charmant à Toulouse,2025-05-06,NULL,False,False,True,NULL,0453804609,contact42@example.com,NULL,NULL
1809b015-94a6-4872-9846-f9d4b337a66c,AN-8FRJSBOX,Château,71.5,NULL,43.61111,1.473348,NULL,5,5,NULL,NULL,NULL,False,0,0,False,NULL,301.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,NULL,71463,NULL,A,REC-XV8PS237,Château atypique à Toulouse,2025-12-01,NULL,True,NULL,False,Karim Lefevre,NULL,karim.lefevre16@example.com,Toit & Vous,NULL
f2248e6d-eb53-462d-a5ee-87e0c6342fc6,AN-HTJQCMCX,Château,72.1,NULL,43.631108,1.404643,NULL,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,296.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château à rafraîchir de 296 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",72076,NULL,B,REC-XV8PS237,Château atypique à Toulouse,2026-01-07,NULL,False,True,NULL,Luc Martin,0589730400,luc.martin83@example.com,NULL,NULL
102a7006-c8da-4d14-91f3-ca992f271a82,AN-ORMTZUWG,Château,107.2,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,False,0,0,False,NULL,327.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,chemin des Vignes,36,31000,"Château charmant de 327 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",107187,NULL,A,REC-XV8PS237,Château de standing à Toulouse,2025-09-10,NULL,False,False,NULL,Claire Lefevre,0896942014,claire.lefevre9@example.com,Clé en Main Immo,NULL
7c03d1df-a87a-4a3c-b476-496420826c0d,AN-C3J9PCUI,Château,102.1,1975-01-01,43.626232,1.449033,NULL,2,4,NULL,NULL,NULL,False,0,0,False,NULL,243.0,NULL,True,False,False,False,False,False,False,0,False,True,Toulouse,NULL,NULL,31000,"Château charmant de 243 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",102060,1975,B,REC-XV8PS237,Château atypique à Toulouse,2025-04-30,NULL,False,NULL,NULL,Nadia Lefevre,NULL,NULL,NULL,https://exemple-images.test/AN-C3J9PCUI/1.jpg;https://exemple-images.test/AN-C3J9PCUI/2.jpg;https://exemple-images.test/AN-C3J9PCUI/3.jpg;https://exemple-images.test/AN-C3J9PCUI/4.jpg;https://exemple-images.test/AN-C3J9PCUI/5.jpg
b7acf450-2ffd-4d80-a6ac-878f2723da3e,AN-RFPPTBAB,Château,138.1,NULL,NULL,NULL,0,2,3,NULL,NULL,NULL,False,0,0,False,NULL,222.0,NULL,True,False,False,False,False,False,False,0,False,False,Toulouse,rue de la République,97,31000,"Château lumineux de 222 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",138093,NULL,B,REC-XV8PS237,Château atypique à Toulouse,2025-01-22,NULL,False,True,NULL,NULL,NULL,contact40@example.com,ImmoPlus,NULL
6d0ec9de-b339-497c-be15-391b85efc408,AN-CDALJQA0,Château,128.2,NULL,NULL,NULL,NULL,5,4,NULL,NULL,NULL,False,0,0,False,NULL,254.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue Pasteur,174,31000,"Château à rafraîchir de 254 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",128194,NULL,B,REC-XV8PS237,Château lumineux à Toulouse,2025-07-21,NULL,False,False,NULL,Ahmed Faure,NULL,ahmed.faure12@example.com,NULL,NULL
92fb782b-98a0-42bd-84a4-63df6957613d,AN-AUALB7ZH,Château,130.2,2004-01-01,43.560071,1.477629,NULL,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,326.0,NULL,False,False,False,True,False,False,False,0,False,False,Toulouse,rue du Commerce,161,31000,NULL,130246,2004,A,REC-XV8PS237,Château au calme à Toulouse,2025-06-14,NULL,False,NULL,NULL,Marc Martin,NULL,marc.martin3@example.com,Provence Immobilier,NULL
ed46bd95-ccc8-4411-97f5-17e3e7f38b8c,AN-H5NJM7WK,Château,102.6,NULL,43.646489,1.432729,NULL,1,1,NULL,NULL,NULL,False,0,0,False,NULL,233.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue Jean Jaurès,28,31000,"Château atypique de 233 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",102628,NULL,B,REC-XV8PS237,Château en excellent état à Toulouse,2025-11-26,NULL,False,NULL,NULL,Nadia Bernard,NULL,NULL,Century Habitat,https://exemple-images.test/AN-H5NJM7WK/1.jpg;https://exemple-images.test/AN-H5NJM7WK/2.jpg;https://exemple-images.test/AN-H5NJM7WK/3.jpg
de854177-ec44-43bb-8f7e-9875251b19e2,AN-UH7U9SVQ,Château,83.1,NULL,43.568733,1.452332,5,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,205.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue Victor Hugo,59,31000,"Château rénové de 205 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",83101,NULL,B,REC-XV8PS237,Château à rafraîchir à Toulouse,2025-05-13,NULL,False,False,NULL,Marie Martin,0144360567,NULL,NULL,NULL
fd356795-8901-4e6b-85cf-d3564c644153,AN-SIC7B5UP,Château,104.5,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,False,0,0,False,NULL,289.0,NULL,True,True,False,True,False,False,False,1,False,False,Toulouse,chemin des Vignes,46,31000,"Château à rafraîchir de 289 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",104536,NULL,B,REC-XV8PS237,Château avec vue dégagée à Toulouse,2026-03-10,93.72,False,NULL,NULL,NULL,0320318946,NULL,Clé en Main Immo,NULL
e49f5c77-ef91-453f-9deb-8c11abc284b5,AN-3N9SVZUC,Château,125.5,NULL,NULL,NULL,NULL,4,4,NULL,NULL,NULL,False,0,0,False,NULL,207.0,NULL,True,True,False,True,False,False,False,1,False,False,Toulouse,NULL,NULL,31000,"Château avec vue dégagée de 207 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",125512,NULL,A,REC-XV8PS237,Château rénové à Toulouse,2024-11-16,NULL,False,True,NULL,Julie Bernard,NULL,julie.bernard93@example.com,NULL,NULL
c9806632-8ae0-445d-bffd-ff1a3e01c578,AN-TPFJ05W4,Château,109.5,1944-01-01,NULL,NULL,NULL,2,5,NULL,NULL,NULL,False,0,0,False,NULL,275.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château en excellent état de 275 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",109528,1944,A,REC-XV8PS237,Château lumineux à Toulouse,2026-08-08,NULL,False,NULL,NULL,Sophie Bernard,0588893234,NULL,NULL,NULL
ea41fe33-9858-472f-b119-a1b90ca99405,AN-APQ7O7IZ,Château,119.0,NULL,NULL,NULL,4,5,1,NULL,NULL,NULL,False,0,0,False,NULL,285.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château atypique de 285 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",118980,NULL,D,REC-XV8PS237,Château atypique à Toulouse,2024-10-28,NULL,False,True,NULL,NULL,0990415042,NULL,NULL,NULL
5cf2906c-e8a6-4e7f-b2b6-08f3eb7dd01f,AN-DW7KSHXB,Château,116.7,NULL,43.598232,1.404661,NULL,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,200.0,NULL,False,False,False,True,False,False,False,1,False,False,Toulouse,rue Jean Jaurès,63,31000,"Château lumineux de 200 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",116747,NULL,NULL,REC-XV8PS237,Château en excellent état à Toulouse,2025-01-03,NULL,False,False,False,Jean Lefevre,NULL,NULL,NULL,NULL
c1e0026c-81cd-4d03-8a9f-44ea762d7e85,AN-CHAKXRJK,Château,97.5,NULL,43.610824,1.491315,NULL,2,3,NULL,NULL,NULL,False,0,0,False,NULL,238.0,NULL,True,False,False,False,False,False,False,0,False,False,Toulouse,rue Pasteur,18,31000,"Château au calme de 238 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",97452,NULL,D,REC-XV8PS237,Château rénové à Toulouse,2024-11-18,NULL,False,NULL,True,Julie Moreau,0543628006,NULL,NULL,https://exemple-images.test/AN-CHAKXRJK/1.jpg;https://exemple-images.test/AN-CHAKXRJK/2.jpg;https://exemple-images.test/AN-CHAKXRJK/3.jpg
994eedf9-0263-41ca-b292-2f644b004566,AN-36NHWL9I,Château,137.6,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,187.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château spacieux de 187 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",137593,NULL,B,REC-XV8PS237,Château avec vue dégagée à Toulouse,2024-12-02,NULL,False,NULL,NULL,Sophie Moreau,0719146522,NULL,NULL,NULL
e68718a1-06e1-4871-9d76-5f161b7ccaba,AN-9BJW0W60,Château,114.1,1870-01-01,NULL,NULL,4,3,4,NULL,NULL,NULL,False,0,0,False,NULL,230.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château au calme de 230 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",114124,1870,A,REC-XV8PS237,Château avec vue dégagée à Toulouse,2025-06-19,NULL,False,False,False,Karim Bernard,0099941079,NULL,NULL,https://exemple-images.test/AN-9BJW0W60/1.jpg;https://exemple-images.test/AN-9BJW0W60/2.jpg;https://exemple-images.test/AN-9BJW0W60/3.jpg;https://exemple-images.test/AN-9BJW0W60/4.jpg;https://exemple-images.test/AN-9BJW0W60/5.jpg
5b53ee2c-19de-4bc1-b806-9909be4411ff,AN-R939LC2X,Château,76.6,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,False,0,0,False,NULL,267.0,NULL,False,True,False,False,False,False,False,1,False,False,Toulouse,NULL,NULL,31000,"Château charmant de 267 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",76625,NULL,A,REC-XV8PS237,Château avec vue dégagée à Toulouse,2025-01-10,NULL,False,NULL,NULL,NULL,NULL,contact67@example.com,Nid Doré,NULL
8e2fa028-09e7-4c57-a869-65ed3abb3850,AN-6LUM0DUI,Château,117.7,1866-01-01,NULL,NULL,NULL,2,1,NULL,NULL,NULL,False,0,0,False,NULL,255.0,NULL,True,False,False,True,False,False,False,1,False,True,Toulouse,avenue des Champs,11,31000,"Château charmant de 255 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",117720,1866,B,REC-XV8PS237,Château à rafraîchir à Toulouse,2025-10-31,NULL,True,NULL,NULL,NULL,0076456168,NULL,Provence Immobilier,https://exemple-images.test/AN-6LUM0DUI/1.jpg;https://exemple-images.test/AN-6LUM0DUI/2.jpg;https://exemple-images.test/AN-6LUM0DUI/3.jpg;https://exemple-images.test/AN-6LUM0DUI/4.jpg;https://exemple-images.test/AN-6LUM0DUI/5.jpg
d533cf97-0b40-40db-9702-52a0442978d5,AN-0C5AI34B,Château,89.4,NULL,NULL,NULL,2,4,5,NULL,NULL,NULL,False,0,0,False,NULL,261.0,NULL,True,False,False,True,False,False,False,1,False,True,Toulouse,NULL,NULL,31000,"Château lumineux de 261 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",89392,NULL,B,REC-XV8PS237,Château charmant à Toulouse,2025-09-15,97.78,False,NULL,True,Claire Fontaine,0609169874,NULL,NULL,NULL
866dec20-e2bc-4fde-af1e-334d820729e7,AN-P849GBM6,Château,121.9,NULL,NULL,NULL,1,4,NULL,NULL,NULL,NULL,False,0,0,False,NULL,188.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,rue Pasteur,59,31000,"Château avec vue dégagée de 188 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",121902,NULL,A,REC-XV8PS237,Château atypique à Toulouse,2024-12-07,195.32,False,True,NULL,NULL,0396988682,NULL,NULL,https://exemple-images.test/AN-P849GBM6/1.jpg;https://exemple-images.test/AN-P849GBM6/2.jpg;https://exemple-images.test/AN-P849GBM6/3.jpg;https://exemple-images.test/AN-P849GBM6/4.jpg;https://exemple-images.test/AN-P849GBM6/5.jpg
d34c70b0-92e5-4120-8e1c-f43d675992e8,AN-XYQWZK0Q,Château,125.9,1890-01-01,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,False,0,0,False,NULL,230.0,NULL,True,False,False,True,False,False,False,1,False,False,Toulouse,NULL,NULL,31000,"Château rénové de 230 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",125906,1890,B,REC-XV8PS237,Château au calme à Toulouse,2025-08-24,NULL,True,NULL,NULL,NULL,0077992986,NULL,Nid Doré,NULL
f6e0ab5c-a504-4b91-83c1-acbed1752ba9,AN-4WO18Y92,Château,84.4,NULL,43.571093,1.40861,NULL,4,4,NULL,NULL,NULL,False,0,0,False,NULL,202.0,NULL,True,False,False,True,False,False,False,0,False,False,Toulouse,rue du Commerce,83,31000,"Château à rafraîchir de 202 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",84419,NULL,B,REC-XV8PS237,Château charmant à Toulouse,2025-07-10,65.25,False,True,False,Luc Moreau,NULL,luc.moreau38@example.com,NULL,https://exemple-images.test/AN-4WO18Y92/1.jpg;https://exemple-images.test/AN-4WO18Y92/2.jpg;https://exemple-images.test/AN-4WO18Y92/3.jpg;https://exemple-images.test/AN-4WO18Y92/4.jpg;https://exemple-images.test/AN-4WO18Y92/5.jpg
db6132e8-5caf-4549-85d9-19ce13b77d1c,AN-Z9ZFU7E7,Château,106.3,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,False,0,0,False,NULL,221.0,NULL,True,False,False,True,False,False,False,0,False,True,Toulouse,rue Jean Jaurès,137,31000,"Château charmant de 221 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",106288,NULL,F,REC-XV8PS237,Château de standing à Toulouse,2024-10-27,321.59,False,True,NULL,NULL,0848381320,NULL,NULL,https://exemple-images.test/AN-Z9ZFU7E7/1.jpg;https://exemple-images.test/AN-Z9ZFU7E7/2.jpg
8031f838-2205-4ad9-b617-9191365220c4,AN-1AJOTVQY,Château,102.9,NULL,NULL,NULL,4,4,2,NULL,NULL,NULL,False,0,0,False,NULL,219.0,NULL,True,False,False,True,False,False,False,1,False,False,Toulouse,rue Victor Hugo,171,31000,"Château au calme de 219 m² situé à Toulouse. Cave et parking inclus. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",102947,NULL,B,REC-XV8PS237,Château spacieux à Toulouse,2025-03-20,NULL,False,NULL,NULL,NULL,0348953276,contact70@example.com,NULL,NULL
b4171bae-3bce-4af7-bd06-f19933d67de9,AN-DNP5NSE6,Château,137.8,NULL,NULL,NULL,last floor,5,NULL,NULL,NULL,NULL,False,0,0,False,NULL,186.0,NULL,True,True,False,True,False,False,False,0,False,False,Toulouse,NULL,NULL,31000,"Château au calme de 186 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder.",137787,NULL,A,REC-XV8PS237,Château avec vue dégagée à Toulouse,2026-05-23,NULL,False,False,NULL,NULL,0893817131,NULL,NULL,NULL
f0e98765-e04b-4b4c-9749-2755fdf29b9d,AN-8QVME0BK,Château,78.4,NULL,43.59351,1.48348,NULL,3,4,NULL,NULL,NULL,False,0,0,False,NULL,196.0,NULL,True,False,False,True,False,False,False,0,False,True,Toulouse,NULL,NULL,31000,"Château lumineux de 196 m² situé à Toulouse. Proche de toutes commodités, transports et écoles. À visiter sans tarder. Travaux à prévoir.",78380,NULL,B,REC-XV8PS237,Château spacieux à Toulouse,2024-10-26,NULL,True,NULL,NULL,NULL,0907510350,contact80@example.com,NULL,NULL
